                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.3236,                 1.1565,                 1.5687,                0.88037,                0.83486,                0.91177,                0.55521,                 1.3693,                0.74372,                 1.6537,              0.0004016,              0.0004016,              0.0004016
                     82,                 1.3337,                 1.1728,                 1.5788,                0.88724,                0.82569,                 0.9057,                0.55242,                 1.3696,                0.77598,                 1.6479,             0.00038162,             0.00038162,             0.00038162
                     83,                 1.3231,                 1.1708,                 1.5687,                0.88648,                0.83486,                0.91277,                0.56286,                 1.3374,                0.73341,                 1.6268,             0.00036164,             0.00036164,             0.00036164
                     84,                 1.3194,                 1.1708,                 1.5786,                0.88663,                0.83792,                0.91174,                0.56351,                 1.3466,                0.73597,                 1.6443,             0.00034166,             0.00034166,             0.00034166
                     85,                 1.3123,                 1.1565,                 1.5683,                0.89134,                0.85474,                0.91368,                0.56202,                 1.3615,                0.72456,                  1.651,             0.00032168,             0.00032168,             0.00032168
                     86,                 1.3031,                 1.1316,                 1.5603,                0.88342,                0.83426,                0.91159,                0.56572,                 1.3461,                0.73941,                 1.6287,              0.0003017,              0.0003017,              0.0003017
                     87,                 1.3114,                 1.1543,                 1.5655,                0.88899,                0.83333,                0.91101,                0.56437,                 1.3471,                0.73078,                 1.6324,             0.00028172,             0.00028172,             0.00028172
                     88,                 1.3091,                 1.1348,                  1.557,                0.84682,                0.87914,                0.91663,                0.56628,                 1.3578,                 0.7263,                 1.6332,             0.00026174,             0.00026174,             0.00026174
                     89,                 1.3047,                 1.1388,                 1.5583,                 0.8636,                0.86159,                0.91476,                0.56836,                 1.3411,                0.70958,                 1.6233,             0.00024176,             0.00024176,             0.00024176
                     90,                 1.2867,                 1.1221,                 1.5485,                 0.8845,                0.85482,                0.91894,                 0.5707,                 1.3332,                0.72445,                  1.622,             0.00022178,             0.00022178,             0.00022178
                     91,                 1.2861,                 1.1097,                 1.5361,                0.87129,                0.86944,                0.91727,                0.57034,                 1.3412,                0.72203,                 1.6243,              0.0002018,              0.0002018,              0.0002018
                     92,                 1.2954,                 1.1014,                 1.5421,                0.87965,                0.86053,                0.91328,                0.56546,                 1.3569,                 0.7148,                 1.6304,             0.00018182,             0.00018182,             0.00018182
                     93,                 1.3031,                 1.1218,                 1.5562,                0.88931,                0.84557,                 0.9143,                0.56915,                 1.3544,                0.71606,                 1.6364,             0.00016184,             0.00016184,             0.00016184
                     94,                 1.2933,                 1.1164,                 1.5488,                0.87148,                 0.8792,                 0.9184,                0.56714,                 1.3623,                0.70146,                 1.6465,             0.00014186,             0.00014186,             0.00014186
                     95,                 1.2859,                 1.0816,                 1.5317,                0.89421,                0.85627,                0.91958,                 0.5697,                 1.3385,                0.71284,                 1.6216,             0.00012188,             0.00012188,             0.00012188
                     96,                 1.2852,                 1.0998,                 1.5402,                0.88456,                0.86086,                0.91679,                0.57401,                 1.3399,                0.71038,                 1.6272,              0.0001019,              0.0001019,              0.0001019
                     97,                 1.2714,                 1.0801,                 1.5257,                0.89349,                0.85942,                0.92061,                0.57768,                 1.3359,                0.70449,                 1.6207,              8.192e-05,              8.192e-05,              8.192e-05
                     98,                 1.2755,                 1.0711,                 1.5251,                 0.8929,                0.86687,                0.91787,                0.57647,                  1.334,                0.70544,                 1.6191,              6.194e-05,              6.194e-05,              6.194e-05
                     99,                 1.2795,                 1.0701,                 1.5286,                0.88808,                0.86144,                0.92168,                0.57911,                 1.3338,                0.70051,                 1.6202,              4.196e-05,              4.196e-05,              4.196e-05
